,policy_id,age,gender,vehicle_type,vehicle_age,annual_premium,num_claims,claim_amount,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42
235,236,56,male,motorcycle,14,3436.875099312651,7,71142.19219881356,86.93523009923474,8.674863550138156,29.582271858186317,32.93053128645993,46.754384969376574,89.08569645276386,85.55111753865077,17.418220665292804,29.825715637648464,0.8822588930341158,71.74736092664115,46.83054873786342,36.81635138512874,74.97675583342468,26.925618259898144,35.70353426088887,86.99913689145947,55.400208168559615,18.49250767091689,29.35452928949668,74.31085132824326,9.921295970070199,69.4070963842565,98.20521459426016,54.228365056467084,76.90330987867587,6.092542676868485,53.656351324013265,29.121814255113787,78.74261163921196,2.0008565170631654,47.96562499875967,55.643957407237195,31.60505597410389,17.626684698929694,2.9149778506417534,44.34120663824598,98.35837545902004,23.24794989887009,83.38204532066811,76.30678613498885,1.1643951905010885
236,237,79,female,truck,7,857.5955026576227,9,19903.998021932963,73.6826455751504,60.54444853053423,88.8209193214149,42.35405772415082,40.42200438932162,25.640559300828393,83.10395271071282,10.049475923975404,74.61904833173043,48.57153793960071,65.74733351916258,41.3848744572167,73.45201578474331,67.03759104353388,56.94420190212435,93.60867359127263,0.8679241595875187,76.77715701934723,3.404938155356252,47.15674633647262,21.448436735929842,19.599736877488883,51.550988445058344,79.2635666401109,53.56878610797507,50.530295241092915,13.290450737136549,4.262610653419452,76.63722370132332,61.579674249360416,50.76659193048512,12.159178939911985,53.63133095614345,79.569676190738,91.1833945343382,89.29193350046786,43.163427370468,63.90949922720419,22.828278513268717,77.61662163144551,44.4757438633429,41.140192961650435
237,238,50,male,car,2,4975.9105727604465,2,101166.72253170643,50.104023698460345,5.7094760509883935,84.06036227731919,57.163661797413255,44.948276210107984,93.04775919636683,79.89649025337457,73.81817272209177,99.01652122554053,83.7670629455184,57.04497348723445,57.80949074597088,49.4885641104835,27.680679711615376,94.68053010913289,84.2490864035324,71.04860682895641,68.64953488149493,32.13154160263213,23.556185981052803,4.5947261296502955,28.03757977881579,89.73967861224503,62.94714949828507,67.08103843260437,45.79381034968545,95.09400907086179,95.41177907715729,40.95472114169385,44.82139754130699,11.168864444588845,68.0692980551589,84.88139144580403,44.49948119019187,35.902064435257365,85.84003316245739,77.31223562370481,47.8341957377105,37.03932613180048,73.32768082904178,22.56090314510302,64.85521398809276
238,239,18,male,car,9,2730.7167716187805,2,55726.0586251164,57.276053295508675,67.28258885580843,47.287932221054504,90.28766470629958,97.19245507023352,59.41214664991882,36.22283639386602,70.6122278491857,99.98167193626777,21.96445430512427,99.73661815497039,25.721367875162848,1.8066635095864148,25.56436715589626,29.91650830641467,90.88182628016865,29.451225543776694,56.70249127226106,47.45185335141399,24.59291043860593,96.52415089115334,84.64517003210484,79.170151279705,36.37056144793361,34.08560108146844,15.914352224186013,44.043338465803906,80.66226302358515,88.7025773425854,34.5236307806754,28.223594223480973,12.886911376252176,99.65515842521397,47.52524861404268,46.32516409975973,31.20646582577774,94.25918858206921,16.20570641193424,21.404897748667118,89.3910922393944,54.98242431331983,49.51382995084366
239,240,74,male,car,16,2080.919822763579,7,44987.569118972715,13.722714661687107,53.04242203272427,3.9078686001955187,39.44846313475053,85.02673943359241,80.1008243197916,21.746208359138773,98.63629016968811,53.34797482693314,35.1207568386413,98.04591708545773,35.343655449043446,60.85815978756452,46.41417980634341,30.539117137160442,29.449271500354,20.839748021616987,39.723283972765934,73.58286970505785,83.31441773865687,42.54890417596911,67.49217771044972,81.60108418244626,2.7069353136965124,72.43295709071343,84.38153167080898,4.899569622283528,30.285420152625598,96.35886585354304,41.90126165185162,32.48733943151246,32.267500121432924,98.61781124202467,6.478209452468753,69.86186633839151,45.695304371006685,20.284325768115608,10.252430729720485,10.621418868654342,92.87441756202128,80.12060060520982,5.217969757825469
240,241,44,female,truck,13,3363.746069453727,4,69176.70083796108,93.7661460616592,66.27857327436637,63.854372740191344,98.11311957115507,70.63687718503076,39.72073043068972,92.88040199977901,52.20234176643487,82.65557967860978,2.057146468769555,53.811512549452154,21.383525566713057,83.04595904293615,73.29696677216549,48.117965911219244,57.37315438221901,1.2137996816758867,87.06945022561537,32.566132549259684,54.808686806064955,59.83753882949746,38.721278841676025,30.95504729994665,11.652761071875172,32.04251026341199,4.461388010390466,58.36346482548337,13.062429180973535,85.98071525450194,32.82883127650024,8.235262564191004,22.800567735781264,23.63011956851291,43.801006123879084,81.94188270343922,49.36103041322142,99.15172808387584,51.85022056673291,58.32512643365158,44.52873014895792,59.96418835390085,23.2465337055502
241,242,79,female,motorcycle,9,722.6879071089876,2,17133.248833578913,35.19297707317768,59.017077364974405,5.059685367658173,75.90280480512028,29.047895922325463,21.218038256687333,30.700018284833398,82.6414928848882,99.02498679211995,97.69275142337952,45.51833473342617,57.18099946076837,23.680177006045067,9.382730657596438,91.85423350991888,32.144951804235745,89.6590620625477,45.977254325826046,19.454026565774342,85.67594515799968,27.91962334981254,97.86274511607533,42.34582734023983,73.08672505393837,39.75388299587856,26.744412123732907,19.97140661325645,34.562671302404866,52.262517227649155,83.27098670049588,36.05661634131357,53.89343938906224,33.844555366245245,8.082869693244653,10.017774874654794,52.07011232068153,94.03164600730601,72.77790851215245,95.1737697020116,28.282130675125806,42.01812489402585,52.434862652122995
242,243,74,male,car,4,3255.385504416101,9,67645.91828471351,44.61492564571695,42.270256952717276,92.62799618484073,51.14810467883832,16.517299951844777,91.12354154476931,39.84076821640322,57.643985864278754,37.46728898419822,6.665179712804081,46.211492270175235,69.73875615692154,22.10637550851846,94.83265830361624,41.90550505890892,25.694851158084763,91.22484700064406,29.925280560892997,23.06197692536054,51.45259152192104,75.83603222909326,24.36025422831458,70.68022641232585,36.920392824192284,67.47034367930567,51.99161471457291,0.683641025976689,89.42765462442335,50.9808402613824,89.3111123227498,49.80574019655385,34.75038832282482,27.465700032795148,29.956211809033938,89.86739040438026,13.457100450481418,11.265320016380098,32.39220628754995,60.71649270381896,51.17855493880601,12.56245174188667,73.80927727347192
243,244,69,male,truck,10,2591.5328023965103,0,54313.06108868305,67.16602309978987,20.087718014022826,96.1631256625307,64.4026437111944,92.14336290244533,93.31358684062187,69.95589594516332,87.4086712527437,25.240958507030587,89.82211239095695,42.83423903233656,67.36986409905718,60.88861831192705,54.31531237064316,22.322939186093315,60.708678120255065,6.141744164382013,62.93351148520573,89.11770791617145,90.92642324233215,19.680234589401646,60.98143873842544,37.10623032077538,33.44374358426448,37.844910130138146,97.15981125220496,75.83857944440095,13.268359684330001,21.587264728061516,94.96576857097386,43.10954213274415,15.985323683675091,19.967955133737448,12.688146888358942,93.25397181235373,77.50587617007498,91.23660356563018,67.46767278561448,75.70206706298457,9.30661983159724,24.87131748310877,79.39169643041383
244,245,30,male,motorcycle,12,2152.035535993199,2,44336.57664969621,33.39024715265539,30.570213581048854,18.949014589960424,10.22241711319445,42.307552279648284,49.75751441541355,29.33560799939876,72.10210393027515,11.42333558421832,31.29877141804547,53.13983069963222,25.481781796476177,81.7979276425494,30.640839493350068,16.313091498177133,81.7995380599782,52.18153230513606,69.2114996586309,20.47204064173688,25.474207149300156,78.69119333755144,84.72141089530825,49.3974653275481,88.89783585908492,19.99741226880607,78.59729422958972,15.486307891986417,34.931709832477594,59.22776624734419,41.836232190785026,28.04253146095389,79.08143644177031,15.013601321641657,33.44809244373589,25.926972666411952,34.781569255523735,56.45779296505648,57.081039924092195,97.21768391921034,93.81604615250636,94.61188777719171,51.93684776051208
245,246,58,male,truck,17,4774.496101658716,8,98400.7435249996,25.425916098893055,52.45005742189765,67.638937805491,84.45215313136548,27.875579946862917,0.6495015999256504,81.91302215610013,64.28840149912529,14.08996380731261,58.755640198587855,27.358426781437075,77.9648205747967,24.962033784357583,69.3391230881426,45.70153692724816,9.359780612665425,15.257445867360985,39.84702448588554,87.92406675165103,61.66700334472011,23.060304333503467,80.2022577956785,64.65129677051235,48.45088905137711,87.19014587755068,36.8671224648628,94.24864723598762,49.4304424664829,95.27257254401017,54.62192034350923,29.485496070983817,46.84916204381272,51.17440125678645,22.738834481425098,49.7387939941954,3.169518122994275,87.89564074665988,94.07488617160541,15.316264515857414,98.38533219242174,77.18080474840895,64.61274538066799
246,247,20,female,motorcycle,14,2708.1906403138555,4,55738.31213766015,63.10493932702206,65.18680936476059,9.226900456276276,58.23574550639658,47.09208264176355,10.978295367040447,7.003462363178126,56.51226709830504,85.35563636206633,67.93155399660034,92.67887831144266,25.595366524993025,93.22626512430391,4.472581624310179,80.06774357301497,27.576876136607144,75.86875546482742,2.814328104591457,44.70989954877954,50.323177385387886,9.791222568414348,9.030774856562672,43.7758401584281,89.95770574131097,92.21553807938861,71.39483905124351,59.279986878657276,3.2884316786656376,8.060652764707532,57.68954210424889,63.35830353838018,45.44490395884294,87.24987823969032,28.517995393379714,85.78753342124294,67.6561522669848,94.5635216715493,20.95569314969553,45.98099720888725,65.27048609117443,8.757188763120716,90.34173552698557
247,248,56,female,truck,14,1251.7639014557044,9,27211.496380326105,2.498408228184945,77.94830168845284,72.95169285731221,98.60674802096018,91.78474228203521,57.30279602317218,79.11826673889345,72.29705244429748,58.872309030707406,14.08291674311145,49.023008146193526,15.031155126776296,92.7387356681549,48.43969157830629,29.135240472438962,20.513418088612724,66.53914717661469,9.413150023671058,93.44004323485264,91.8690926683193,47.88225545308036,69.7274223674543,79.30396071628898,88.66385104021997,62.67310498074485,93.13693880151561,8.699582254064019,26.80337126513016,75.24574143450789,65.10881773783387,71.83958813769144,88.63629534042013,58.98675682607959,14.838584010096357,48.73483318687178,82.98774961002545,85.89072024723376,59.10584667279588,58.184735753423546,74.61616949731173,0.5514605908759407,6.5198740707288145
248,249,23,female,motorcycle,2,2403.0247010110334,1,48833.229264452435,72.07251120266788,76.71707184490609,34.72876661526746,63.642874375284904,38.70673133912932,2.377670230188622,60.18513226178042,41.965384267101044,87.37091753924858,44.375937778033546,84.20078118386091,34.98087486871944,20.053667190793334,48.5969647463809,51.25226392306429,79.83501731560642,29.71308129551443,84.55988918936617,40.80921363046986,41.847957785733115,81.32168068956508,25.786375555269192,11.627883888451496,8.018129171455445,81.11507711978535,53.8883451537076,21.78244286721628,59.56338935677179,86.9539554323852,0.24563408918729657,57.65306518887834,53.882436044413,87.26636502868647,43.96076130146628,48.19745714179543,91.81267867068485,40.28775867536931,41.37969066139209,32.21128266256043,32.3672055578967,17.541934124071844,9.917255355357945
249,250,25,female,car,11,4613.059541948829,6,93736.59472080157,51.402336987650976,97.26887432610853,68.10501117304453,83.4111583266325,56.264099724809945,39.69119239866953,57.299364411359285,9.657658070566411,78.94550890321685,32.54661002466423,47.530367466762,59.774408917088294,26.37844120568157,16.19752849093503,60.300827242254904,93.33720730922194,11.696028104036538,5.654792118530794,17.768293380581735,85.48238132665675,38.486469646216925,35.57334780654667,71.80565097820173,94.53629784335357,98.6652354774753,46.194019550094936,61.084463725984406,32.396458121585226,98.67034844956474,84.26896714336685,97.6188040691924,70.98960958650234,95.94946279169905,49.75764734720647,61.85231898492772,67.44053206371196,63.675919346955226,26.157554974788077,61.31294785366633,86.62674576752957,94.38907382853255,45.78600840369646
250,251,44,male,motorcycle,16,1045.2582623868543,1,23419.552755779663,60.57537305209344,28.584144866340942,37.287650920217786,79.97627427952398,80.29663011085668,30.33699455720126,45.837703913866065,3.9986128797840803,67.37446300480178,5.6602465605465335,71.8290273910243,14.2001818804398,70.05988109481615,83.73878159418831,45.047041165789736,7.994271018335897,83.12206628073886,59.20196670421323,54.902992921133766,56.3904050605864,2.887365066928005,48.89919823111655,14.521006061127794,7.695488360755743,61.47747518198258,55.29932722743275,33.81127280484769,87.05254403532592,33.475771576693035,26.814065403246413,94.48740632610203,32.80654276362542,38.31414209551015,83.66476931639139,76.74393126968371,19.127901710584027,46.47703190465482,35.729229473548244,62.38204901609797,90.03025371841314,58.003891771515384,60.9734643189506
251,252,26,male,truck,19,1226.993785703537,3,26287.44972141463,63.188015924688514,7.111070821343679,14.556750983323575,34.546115146826885,42.71325310483912,71.43482754022047,27.70455962834224,47.90237316091739,60.93121919068607,83.31936543931808,33.688196447658,64.80871121084563,95.1733109024426,79.68121186802541,19.16902413532894,37.9213414707241,67.4252479284851,18.370938544939186,58.770660284906775,70.85429518604973,55.330971229826375,79.07501660653935,93.78396549285259,96.35061152472127,90.87926432500136,31.153004115398275,53.2143051049093,93.67654187192154,35.55741462349914,47.21640687462827,9.846895482227024,56.12894904699116,83.56678067171228,53.88254026560503,66.56173857957039,58.978053144005315,36.64479125863098,29.45349549045958,84.22292362669467,7.690225163483966,83.86597542491498,0.4634185938863222
252,253,79,male,truck,6,262.541925234002,6,8153.463116721233,52.70501564925637,34.56569355418593,40.61099805025579,25.961062523321164,23.354180192636832,5.557867294793528,46.407028543123666,59.92915822201413,4.833890417809295,4.516775649747773,62.48068577332605,86.3067996253491,70.98826887763147,15.273239445370901,92.17456779348554,91.45090427186567,0.6819945002552785,22.892629124417706,63.54893032732697,88.68930931195563,68.04713889235275,16.620144266904724,31.403768069495875,45.261491759939034,35.92547497203476,90.73488106841906,79.95120465963701,44.15428654497238,22.977524165714915,84.1568257045184,26.137440495002807,72.64146863060654,5.233521893974425,22.87575290039068,62.65666419064056,91.17619831612093,25.07099472414258,52.76486053176869,83.25153826596379,13.144386805974007,46.52250129976818,45.254833072261356
253,254,54,female,motorcycle,19,268.1122370996825,3,7888.451411721856,58.253377744073596,74.32944752240766,11.267352663479002,43.049358343151,99.45257483830335,48.873126897728746,45.00285120186873,7.884903057062543,87.22751960031923,65.32579594838668,49.83714454509194,29.314051025807053,44.4900049820538,36.38272935633775,56.5449235234484,34.46382205462983,62.78717809361053,27.333395973618114,41.14967184695272,99.69064147047952,74.06949453360068,10.855523503961672,79.54323610394711,76.08606757545763,70.04724358871862,79.7281812461477,79.26015082375531,53.20204754162222,78.90636259812463,99.68561469506898,86.83941128707751,29.647200331473332,48.10731526882166,73.58956966319937,37.16713343428364,35.056009763316176,44.1507930986995,55.80543054432108,14.252193884991993,26.085293597154468,82.66361526943064,17.27608889476976
254,255,50,male,car,5,4181.0798094008605,6,85522.37086323388,68.37882008898745,43.81116510332952,57.68832749769458,46.72413444088372,95.65708574521597,57.91142698756053,58.375418878306995,28.690354891210223,41.784206167971426,31.407737641984703,36.71142565336098,45.02066161151195,16.90013464265031,10.042955663088794,72.91343839138855,71.26614363137031,81.0296027696346,3.829138619702044,4.8601340794495185,73.11395586477195,40.192495430928396,15.344124504364466,52.141697810867605,70.61443671898535,5.580546629684635,70.5484112353277,69.79868039830627,63.08082683110099,14.00396004480131,79.48835047855191,2.966351417905033,68.85341486961612,36.82965207338712,29.724674674494523,63.00737056293579,95.33507217739411,80.59719252532727,86.55400673354157,16.88918902206067,70.36744728524127,3.3916417758116935,64.51046426551534
255,256,68,female,car,4,3714.188512846188,6,76764.0776935808,75.31188471796742,81.77884305894194,4.0951532149479775,24.008470193664387,84.3479169125514,61.72910760526177,28.157428585553024,32.20322059754871,55.9786857071392,19.21293272018666,88.1556261068001,22.831042562517812,46.10098488396211,84.86087568391967,63.60430054379329,10.066638651934301,59.07680595764828,17.72352741402924,62.671992294951195,31.452195291778274,9.701963149240056,21.822353559198316,9.108706658787414,51.84949743245285,78.89715556101449,58.90920805626426,88.60543061299862,66.45349660947898,26.776696129824117,2.483323728597653,59.219716662528924,56.876316384513224,20.485188616423265,75.63965465459795,10.327287305330135,9.767907172478928,84.40226950824346,78.13058122993762,22.237198779252033,18.33646727735899,42.68194470136291,26.773557074867327
256,257,59,female,motorcycle,15,1904.1970709693996,0,40673.716826373566,72.74523912861206,54.9326365186015,52.73196795998597,89.45978733509719,68.83738793859226,40.51576720169409,7.759558197614902,56.27955352082512,2.195350187702072,66.70860513355453,11.271168274890897,36.12617290703949,60.67677919705544,32.33201037486408,99.80480217275736,44.43875316121423,42.47136766767197,65.04999845139405,93.30301542669717,29.90119932921097,58.43264344633864,5.950185381102912,58.25868543910996,61.94548188356433,82.98031447295674,96.94747784521883,19.936069157789625,6.32579444004846,29.526235777047404,36.8754170780906,95.44995397307329,43.41931631724201,43.83928096433421,38.71640582061018,40.95581168498723,72.8052743905545,95.80055190877755,30.251522799383533,26.12302310286605,22.00800990865227,37.759448368689206,90.193812758223
257,258,61,male,motorcycle,4,3551.8935546923494,5,73123.19942409286,86.96164577322617,92.9791722630503,88.63686470955409,54.2547862300646,29.486562806969697,30.436778342955094,14.508944663913825,27.848245604278908,93.60735018627871,57.453771452620586,48.692314831911034,2.1970570802507416,33.09519189566503,43.93163078576527,45.6310134438656,50.330077559162845,58.3918378542315,49.871713620800506,95.75586285057302,30.91038248919642,32.95478852381818,92.63564695700775,91.21777368825698,94.99181814991947,40.11754364739919,29.77057294744204,17.72414885510142,5.367943026615951,37.49306187235868,24.721063613300487,67.87176747901592,71.29695616466127,44.3702535412344,51.36750625861847,18.835128279148037,11.991117249706695,29.06166524443401,93.13252856354329,56.449340724372234,38.18635595483673,98.1546405736245,6.384744074763682
258,259,41,male,truck,10,2096.988446287857,8,43943.29600780651,18.944343316740277,94.78634419990688,83.78732701193627,97.84443921535696,91.34129381640321,68.24930337371488,69.91774314615728,9.564859955600669,90.27404610920014,31.525625737482986,19.43690732661367,95.3769396212827,51.02578212000898,32.38719500205664,42.497237329909346,75.76640779850604,61.97120567473473,79.73290857389358,59.688536786101466,9.790832029949826,94.68874822748529,31.90834070887484,15.723440443790393,92.73514906632403,63.89550158773296,28.313516490684954,79.93495162534305,86.5587674247754,42.16649036119298,96.41317329054392,9.193331193375776,31.690436982446833,80.85395929267824,50.37555680901957,53.75678417493801,79.88753029051557,65.03975054040193,86.83527732215614,32.74903408562315,61.1636357304159,30.047573232352065,80.92060528166539
259,260,32,male,car,3,4773.904620789572,1,96871.54797667656,40.114796949179755,6.930450601874871,88.27816996264968,81.00177780462633,27.555667012122875,84.7569048102495,2.2492329635540487,16.48567409465501,54.32780299181056,51.296074825923924,86.10550912175916,41.58902132121951,13.021412832870594,31.002601646495098,36.013986609000625,28.88246505798262,64.00346239421309,6.124210655149353,1.9887017954431818,5.359889192886936,50.27121080613277,17.69756298664206,32.130694936083174,65.43260502590869,85.83611023923586,24.21383328631822,32.088934622781565,21.987204679268878,55.90249647798456,26.422891647763404,74.7817730960248,71.45027467002218,86.89186116707116,95.56358394203627,26.204518775758046,9.765566384577163,69.3778948137399,62.586296300791176,95.29626866495022,97.63093647956137,41.69168484654515,39.2327551948907
260,261,76,female,motorcycle,5,4841.852870844968,2,99417.19946344125,94.7796066014457,45.641343971242435,92.20488021271073,55.5704860391946,80.08094946768325,69.36176377828788,85.644304464543,17.39478016041932,57.73116331683574,24.623710120620945,25.34693447156634,78.88701098180803,45.21881045125864,74.7302253748589,36.162845934026265,26.418857255052707,96.70450539043635,88.8898296251631,10.603848084881228,58.08428763236976,47.22660467989787,63.783420368207025,43.91586709577402,65.77186789345252,88.36081645090502,74.17759886449325,51.218241311244796,58.410550294380826,94.83733214978106,94.3350190339443,37.64846634437578,55.11140740446504,65.69504243230216,15.366531516613568,50.593482182975166,32.572504006487776,19.133233403324958,1.8628532683122367,11.830142125621324,78.38946939079172,75.88008485876682,85.71605858391862
261,262,71,male,car,6,2085.410123884848,9,44434.74775237843,39.65905743863297,60.9689061249568,10.452788787569423,94.70402781443592,91.82581679413063,93.21023654572215,69.43973274799133,84.26949442227615,70.50172124034887,86.36964590026922,63.34303401118216,14.264343735650964,9.0775818929554,74.75662341798231,27.577021071723674,30.296767019583136,17.86477875583583,99.63985318994727,83.39905257694427,81.05885272216923,30.92095323183568,78.6996118766629,27.50530633406537,24.693869339183806,10.653152431660097,79.72856398743002,74.39521487195456,62.46718145136085,24.727974761079984,93.75175135019006,92.15336144381871,24.560385512415227,63.33881574465605,93.85555985584779,77.73250317899,77.68617142138045,36.68819129241139,20.913661725969103,24.648497650229984,55.83035167299095,88.07130994453904,81.51226080257811
262,263,49,female,motorcycle,8,4300.265150436167,4,87803.07252586535,12.487007690592266,25.58725408122128,12.874720287571307,50.48748150953071,60.30038404299115,71.72635253579271,76.80865413077163,28.431968697829145,26.469489643615006,31.38187803271616,16.556351508535407,81.23550441003988,4.90887499489906,51.77881704805694,98.0630125146547,55.56965087937408,62.30931273139058,1.5739972248782985,82.97444376533421,3.613453981536019,33.87865053835479,75.32341656014168,94.3779474736361,82.86234947181238,82.74877465328973,59.711417616669195,39.593235929434776,16.44642774002407,77.92205889256557,83.94103129253105,28.63162855563701,66.82754669740318,11.01823838127367,56.198858733886226,43.39926945572928,46.01932707743471,34.22568567320196,78.93192523870324,86.83175421188669,4.938621741489701,87.83881742513633,23.929269475780046
263,264,49,male,motorcycle,7,3910.8274001478376,8,80036.896965782,52.54451263621795,40.707677937898026,55.70068063131286,88.71065125186705,80.3056217891179,76.46187340136183,83.59844490934748,71.46917339147569,22.191562271330255,24.51530295515314,40.49136694708366,86.0147310962201,85.72399155993273,65.76169493263143,87.0782034301912,87.60044134647508,18.799331962968445,96.76400655399333,94.60156052683621,56.66342964218405,51.2754784079912,71.87071927870923,37.75002648084656,63.260333300207684,27.424335192610027,65.19837103381172,13.016230019421338,76.15966267696498,67.63902888683909,9.80717666982407,47.323203452657125,88.47643940374242,57.526181210067016,99.36885813696595,21.87286630007993,88.2686471014386,98.59099947402473,45.37607978687864,58.43311350585031,51.68399137804304,39.45108706612479,5.056776329618384
264,265,41,female,car,10,1687.9996984245886,3,35833.64497124133,10.949097255446215,67.76815411176983,89.39726684244292,35.81447811958055,79.16950992017466,16.790319660208887,12.271044393018116,56.78387463393057,67.40229466016328,75.18337110596511,89.93571956493642,71.54771286876792,20.508158414607493,51.16631973579566,31.66730049572162,83.09413964613069,20.99567202490118,23.586271297102,56.377442286681315,37.17611212228292,30.66647953149948,5.052997543796711,65.80620584856787,82.62487919984304,72.73068963377433,34.89607646063928,67.94572017872916,86.59456182976709,11.605022974758338,0.19952280064845507,74.66071822127729,31.001399320533096,27.444476806595976,57.31382760187198,22.298167447789673,40.17378620574258,95.83785631215684,12.59505178943754,54.742844625540435,20.408518963322543,94.85549530685778,69.55214114117233
265,266,58,female,motorcycle,6,1313.7911787253086,0,27735.41566851442,20.28532387278652,22.673422689836144,97.43494565240307,37.86423834040941,19.315775112097988,41.95396445267118,82.24510909700663,97.7038753616442,10.442244615890816,1.7592487993914885,16.606444440194046,90.32083249834054,57.51553291279333,2.8589209939715032,30.522904464983558,5.794565641100191,66.92578837073668,69.2543138206037,86.38162944684392,89.24852025576186,89.23048843684121,78.21595192204462,22.39167643700659,65.78524102879766,32.51641534925553,3.9757542472882323,81.71593868479574,28.53776813176979,81.03767513604528,79.38830842137136,25.753997103210725,81.23318850233966,29.476272810941516,65.63761093998546,90.62544481980713,99.49581202885508,82.17678998449595,40.82596709578844,59.434525173378404,30.006905065973598,65.35088762646616,20.43945510852849
266,267,69,male,motorcycle,14,2399.5263218856026,3,50742.855933897314,99.83187565709567,60.19813529744524,4.626191733999995,41.81306829709312,66.79244735960846,48.50553309559652,50.464243765905636,27.282266888020224,45.40620047233808,26.80117320860753,66.31958253483397,16.719712946813637,14.898275840999242,6.600643312993249,10.35339871850548,87.89551112920235,91.59540849719828,29.248344310492623,82.48869256818773,14.538692888088622,43.90179324291087,50.18786412518581,21.970593748164823,29.9320026031615,5.632967063057714,25.363584364125302,1.2797283580869179,87.78401809234371,9.061177962986488,84.32990575912659,18.178234743713737,33.61303564068564,9.477465226409143,74.95742030972507,78.09047646249445,1.8674793060319828,47.28359552955891,21.190312382000254,25.226455955660253,25.08606874727689,85.11355482209932,93.05071046945709
267,268,66,female,truck,4,3950.47443494915,5,81282.81808820172,54.1362638396132,69.7447828164306,35.577408420066014,54.662564594324614,9.346793690444354,25.629316229460763,88.5523838753197,15.837302052920021,49.276042399909,37.53952206511732,20.451037055595478,47.648182878862,26.252757090929137,38.37405695128313,87.70308605094928,9.510937421839182,15.90442470992416,52.181287874752044,58.942080620710016,56.34320050095457,29.202208401302432,64.90860200315169,17.58493356039391,18.948140273081325,20.987070985110755,58.43032271304259,56.25521161977447,8.103716876456456,73.89262296454191,96.2181693231614,0.27081417032247534,82.1121238425679,63.586815288707946,82.17891792728483,3.6572667629879207,69.60622060842876,26.40718138164454,89.25673969153371,76.14472231622088,34.74481254036219,92.62772274731125,6.723061222328619
268,269,79,female,motorcycle,13,4808.805366697978,4,99003.45325435523,28.405838904042902,9.049631109586675,21.289425465999344,55.3490270198824,50.785014313748135,52.853986035628786,88.65866010603435,5.203783769456038,38.1336976915168,88.22379617913818,41.574905253216585,62.01095320161573,36.133941976948435,74.97463586283942,37.17660508266061,41.53480693188697,96.2465533756426,51.04185098361658,78.36375533670537,97.09207069947925,15.539483354114935,95.64246245392265,43.48122635267233,7.696584422315544,40.8671775827084,81.29326823843887,46.940509239756366,80.04639262072368,71.5786745237754,21.838261145277915,48.79618262182825,5.115103874678861,58.380840951746784,47.75636097478041,94.27228082583714,91.5887627858678,91.59642424871613,88.9258404310639,49.65321136485517,6.225978056286907,23.359972327822664,32.39800546487817
269,270,66,male,motorcycle,17,3865.1795305595483,0,80348.85221910385,99.4774954573906,49.75293160274528,75.59658489312481,49.639892167708425,16.22355481405775,29.079194422184752,2.417804375417021,24.095966228128052,18.526817569773467,95.04418025483442,54.061688437459935,59.61929706974873,14.367643635477023,91.32262281343449,57.26153921451278,76.54044392542212,31.9372326016229,36.11054794490721,12.571054451247143,34.503296646506264,67.2350726300358,81.0672538474056,53.285820229005395,58.59949322601269,74.12286200610426,77.71949784329972,25.959600652729087,64.01111609436934,68.94018616370677,73.3146467924249,92.86174719894417,0.7215313875639007,22.027256716486075,67.85938870842585,11.256518721483067,53.59864730125186,26.80436020846314,38.70621821086699,4.259594125619515,57.6837805044646,49.9198485241553,1.2649007501816967
270,271,75,female,motorcycle,7,4304.993528088176,3,88720.2592185807,96.65589185551433,26.308002992419077,64.0193868537032,30.600097358316745,41.634949879643166,68.7502092804416,38.28652154835389,68.40708864153926,35.53162643253547,71.64779669139499,57.73064181897478,86.10409345262981,4.596229701111032,2.9708305346752617,90.03777288809312,8.151103603394317,39.13140434568001,71.75467682883337,63.920275688012026,74.17769112935055,2.5786943285584063,82.53720092260049,1.0748165751581773,28.4051357508735,10.070362731235761,17.948736419318124,16.102856711992818,58.311078938531736,27.66923434895503,51.90644174311944,28.148717718095572,11.326205126876799,26.303692355396834,61.48829959020728,65.29423852220549,98.85092387276465,52.19430181588226,13.739350108707516,17.715826228875486,4.575304459023222,58.77972957793246,31.70196058180965
271,272,69,male,truck,4,3094.7086696184792,5,64356.832721582556,44.073904108426355,72.43863559980446,11.988803148384541,92.7206464790831,83.29820746984376,47.02884767031759,52.639879586527336,8.525822463686062,33.755725356045,49.253178100965975,60.251133755315536,21.569136797288568,87.7159802018011,36.8030052686807,40.81006484742057,4.039968027696683,15.368082393883753,59.96364818633143,95.3450956337194,88.24511550400854,44.99957871699404,18.146721887817165,83.29234276131146,63.050951459081425,81.29341249001598,5.144621007622829,18.80373112911102,23.013274482494815,57.336698949012735,32.84822051960747,4.337852907506001,87.394280777454,77.30011860614562,40.708699707248954,55.15030815774509,70.80245012709369,24.507252257656344,35.88312337982534,81.6624155381544,66.05835423911273,80.24376930482158,54.125868032509
